Gene,CAT7,CAT12,CAT13,CAT25,CAT34,CAT38,CAT39,CAT11,CAT14,CAT17,CAT19,CAT21,CAT22,CAT26,CAT27,CAT28,CAT32,CAT33,CAT35,CAT20,CAT23,CAT24,CAT30,CAT31
limk2,0.02907120200408243,0.0,0.7255118918993138,0.21732390417220443,0.3336277443438418,0.5217339118255473,1.4897289985909015,-0.3382979446449913,-0.8937857252889571,0.056769990871208854,1.2199141428327094,0.19389576425715074,0.5893012105655752,0.7906132484622855,-0.13382667774576254,-0.34103826567985646,-0.2286761154745274,-0.13168433507172497,-0.030372979154916678,0.0,-1.6921562862516242,0.13182433794180187,-1.3639004791408533,0.0
lims1,-0.010106073839640926,0.0,0.0,0.06603037914322371,-0.9949369039221815,-0.7403324152249534,-1.4625106852647443,0.5118164399192544,1.752285922377996,0.9491480371414471,0.7633789673371573,0.23807147132319473,0.5598631493327919,-3.131300641934042,0.6868415795168255,-0.9851644730314998,0.37117907854093624,0.5920434891041336,-0.9566141391546988,0.0,1.0684256097660298,-0.008568620948760956,0.0,0.0
lin28a,0.29423788458099687,0.0,0.0,-2.1480454805990945,0.0,0.0,0.0,0.9056256642812528,0.8511459599064931,1.8027034705381928,1.2196944197078727,0.20974014417752035,0.7901219649513324,0.47179204691247534,1.0666064318798931,0.0,1.4966321690806348,1.8819309174712497,0.29336156850610245,0.0,-0.31433191351840867,-0.09861587822317662,0.07314022478409636,0.0
lin28b,0.859890417084637,0.593764377968973,0.2692598685822654,0.19085304637460263,1.2288686864657339,-0.14224944866225891,0.8176867876042586,1.0595315027980332,1.2266615196069326,1.7426596367000384,-1.365463859314953,-0.7677486867972586,1.0325363886255943,0.0,0.0,0.0,0.25722960157531316,0.5463869568772891,0.5029920795107446,0.0,-1.004731222662134,0.22474742789937718,0.48998237545575074,0.0
lin37,1.1836366839896206,0.0,0.0,0.3429614591125176,1.6696190700803184,0.0,1.860549811189296,-0.7462159084140076,0.20146443849210582,0.053608553940904975,0.34459964765624623,0.22869458791950842,-1.1721558884763859,0.0,-0.4671749129680454,0.0,-0.9109942729772639,-1.3056456490402375,0.0,0.0,-4.363879649122846,-0.6908336026818753,0.0,0.0
lin52,-0.6209256862362098,0.0,0.0,-0.2664409534445007,-0.9070886420242162,0.0,-0.4334330217976522,0.27358009643117664,0.9119602250460058,1.5325672770265102,1.0976980450522378,-1.5823881292449058,0.6729430877389878,0.0,1.6391306387900186,0.0,1.251540529140989,0.6773707506310137,0.0,0.0,0.7779200615087125,0.40198007960504156,0.31533024622831923,0.0
lin7c,0.09480476807234405,0.0,0.0,-0.09996568003692984,-0.02782413900542346,0.0,-1.1859461503136182,0.5390025455697727,1.9079959911964752,1.8103268533522234,1.2255953638489658,0.7080904676105391,1.1455305560100464,0.7828693893264814,3.103278679815898,-1.1206326029928437,1.8195528374170953,1.5682372679832106,-0.10541713254704353,0.0,2.1202694211312387,2.726084191135418,0.9566967510336879,0.0
lin9,-1.2353513327790255,0.0,-1.2197475589318052,0.18147777291228023,-1.0430087065287426,0.0,-3.119045033265395,1.0419011397391338,1.5905676153756767,1.0837487773957486,0.913657316185615,1.1428103922924695,0.03919051598913534,0.0,0.1411843484671477,0.0,1.4084061856080776,1.1602275777704012,0.0,0.0,0.9387503589917054,0.5420383544857966,1.3945877412975478,0.0
lins1,-0.3161795824625125,0.0,0.0,-0.4066277079475186,-1.4234590983515554,0.0,-0.7340195219644275,0.0,0.18321685496661338,0.7791031368164094,0.8046031227285795,2.3710739473942053,-0.9529990547546217,0.0,0.6085130485815394,0.0,-1.0023738405626297,0.2428636091883107,0.3997131549690915,0.0,-1.5943793072402908,-1.209165552424975,0.0,-1.2043631675634523
lipe,0.22056404334739205,-0.8214607122166266,0.0,0.13636386165296605,0.12091758698512958,0.0,1.2421774828411134,-0.3138960011737316,0.0,1.2638921728479,0.7257844672374679,1.4386500851116513,0.4673976633283124,0.0,0.30707672715375767,0.0,-0.5445285913700249,0.3107089324738751,0.0,0.0,-0.6090445393299142,1.3094552167520779,0.8085569699875446,0.0
lipg,-0.31969276209373465,0.8328553879494645,1.4665471571896762,0.016460824933402896,1.3711508589268115,0.0,-0.9668410474023912,0.0,0.0,-0.9454362521415907,0.3682304341065728,1.1067246187253514,0.38638385802800396,0.0,0.0,0.0,0.0,-0.5290859376940749,0.0,0.0,0.02537039390104156,-0.15883503955933967,-0.7284475779692616,-0.29442833589154843
lipt1,0.4413607318484237,0.0,0.0,0.4195039348791922,0.9042440995017644,0.0,1.213459232201944,-1.0174310091044327,0.0,0.22888551851288919,0.6732988829793556,0.3187995975794229,-0.5743633032061881,0.39371299271978966,-0.3741244466370918,0.0,-1.0268708484273323,-2.5707443903939313,0.1752321556535812,0.0,-1.41915258251322,-1.7383540660433854,0.0,0.0
lipt2,-0.36094523929447525,0.0,0.0,0.42716382149363896,-0.2419620963879441,0.0,0.5017713152967905,-2.633363397234989,-1.4530237459294435,-0.5913688071331941,-0.2318431305044148,0.7706076240503978,-1.4187235448716558,0.9805414249592836,0.09320425347729984,1.4136113095184317,-1.1370518096983668,0.0,-0.13259920842995698,0.0,-3.2955131876038526,-0.713943130222984,-1.3712566122948546,0.0
litaf,-0.2178012718608913,0.0,0.0,-0.02583725171294377,0.6382323470917864,0.0,-0.5896906096005949,0.6035276958261913,0.9808094489936264,1.4010593837330083,1.0925145902827107,1.676393278395804,1.2368109558038607,0.0,2.1847878698396968,0.0,1.2371237795115508,0.6013334029941442,0.0,0.0,-0.9668353484242735,-1.9815886486244942,0.0,0.0
llgl1,0.36890560213777274,0.0,0.5816009037776851,-0.37383117308514696,0.9263011231137706,-0.7521004686563151,-0.08896521793052484,1.1175620333963607,1.0736134396269459,1.681847011474151,1.4197576456618561,1.104899355032118,0.517702511998381,0.0,1.386729676465708,-0.23318873006446783,1.9177121692074033,0.7410885018851768,-0.5533142368379049,0.0,0.17243256326596568,-0.35214838561213585,0.7126254752114329,0.0
llgl2,-0.16666020215475963,0.0,0.908258910857052,0.4442739761438758,0.3136100897183932,0.0,0.43141518554387276,1.4702631871274772,0.9029974625289141,2.711874082706161,1.7821932783389578,0.624504362272565,0.8445477642612986,0.0,0.8657045772574699,0.0,2.078971637137165,2.3826929448644627,2.573049018285249,0.0,-0.7514195150460111,-0.00684090954055335,0.9210245994762809,-0.43823115595971435
lman1,-0.16897447985018138,0.0,-0.7559376411695634,0.18613525826144367,0.6526889796990722,-0.595308598168427,0.3868701953827251,1.0324692731473073,1.1791489495987515,0.9645225447099817,0.7981763126492684,0.27869367703679376,0.7574374113737395,0.17999126527264522,0.8625809027324773,0.38097356384196346,1.7618570851519788,0.04778280148553355,0.29553014216155343,-0.10697598243980744,1.2293224939667409,1.0649187841987735,1.9238791048407258,1.752634868852255
lman2,0.17973971269168823,0.0,0.0,0.2350393379349124,0.24009389188404587,0.11202320438659052,0.7278825085143316,0.5010989839740786,-0.674627937792003,-0.05199800608106498,0.0371033917007433,0.14205141350103476,0.13666397735837854,0.4676059560338067,-0.41360806693923136,0.5983100531535633,0.5422931577115907,-0.14580633607470794,0.6468932959005261,0.17628076693724237,0.8066486202997195,-0.19862015156254922,0.07301405619355882,1.6572025566225759
lman2l,-0.12265818873620106,0.19296641363165482,0.07377576003113756,0.41390103830163055,-0.38868173396944544,0.38796898937744867,0.5009265217220933,-1.978419597851478,-1.1794746101017344,-0.39028305314444994,-0.09515876143451699,-0.4132059577323876,-0.7991337918545732,0.24430342251624584,-0.5096683893782639,1.7383303804040409,-0.40677572150784086,-0.2933394030382678,-0.27462343771973563,0.34375567032155935,-3.1425543501041995,-0.7591879397238146,0.0,0.0
lmbr1,1.009212759888306,0.0,0.0,0.0,0.8067710797911485,0.0,0.3930090540973749,0.22296763407731332,0.18239315116865126,0.3157488145585088,0.15202895638989955,0.016883257388824516,0.5652125330417702,0.0,-0.7235408630547214,0.0,0.20728758139838718,-0.0088969138439783,0.7595215895263131,0.0,0.8697048255961507,0.09209503213093925,-1.0054406533094766,-0.7606018154561061
lmbr1l,0.9149472329314781,-0.4304691367337838,0.0,0.1933796487864008,1.3917172043338935,0.0,0.6475533641292117,0.0,-0.7166180094361474,-1.6934187099641838,0.5689421446968382,-0.012451586242081408,-1.2133612254363768,0.0,-0.20823206795048194,0.0,-1.4134022570116442,-0.041656561998929066,0.0,0.0,-0.22032772294986788,0.9282347996080709,1.5036917326472157,-0.9755755369032546
lmbrd1,0.7351295825415488,0.0,0.0,0.11955434517414253,0.1859195701370311,-0.9157231368318158,0.0,0.4356960917997556,0.5950472398792627,0.19839341284202608,0.15342594383924285,-0.025155283175116287,-0.29592138694072917,0.8537693779083249,-0.5498637698527439,-2.09031308745464,0.15267228788462764,0.0,0.40710883140085047,0.0,0.6238659992123909,0.41235193268277814,0.3997359042240624,0.9339890315014623
lmbrd2,1.3326270987495348,0.0,0.0,0.09803360582491928,-0.5681589543878884,-0.6318606629513107,1.5611507900005117,0.9909945432531717,1.0774380527628016,0.6236650169777811,0.4677796079747844,0.0,0.1115313296449688,0.7730977641362379,0.6868415795168255,-1.0359756240151377,0.22254452911553793,0.19148349319452432,-0.14585925304122213,0.0,0.3115789818579055,0.294202881725717,-0.06026128369915876,0.0
lmf1,-0.1461582085167184,0.0,0.0,-0.40824297429540674,-1.0788704580869592,-0.5655064346218801,0.0,0.0,0.0,-0.5541638541376009,-0.24917293312637087,0.8036209460147751,-0.6403562546831202,-0.5818135941487133,0.0,1.1070776411874304,-1.2370215906662199,-0.64333985555267,-0.05586126927122129,0.0,-1.2919314720099582,0.06095447838345131,0.0,0.0
lmf2,0.48812945622092596,0.4324223966088285,-0.05711405015507167,0.03955817811324601,0.34147076150751887,0.1847874048039541,0.6679001734387142,-0.7589853970475865,-0.6965898815440054,-0.8465347047776844,-0.174600794366059,0.4996355866849796,-0.6484148172632597,0.0022145591042039506,-0.10896036495322349,0.7827123915725329,-1.2064071270608763,-0.40935823370988106,-0.27008138513661184,-0.7785393356969359,-0.34201705300669544,-1.295452458804422,0.03624205441013007,-1.1988708250965348
lmna,0.2820410881281448,0.0,0.0,0.2391359487522606,0.34564071904667687,0.0,0.8011205477059564,-1.0864168783721937,-1.4563783886398596,0.08116477003998153,0.09916320341131035,0.3545769646324279,-0.8262428289831717,-0.32491841210193784,0.4514188014921219,-0.02188167522834054,-0.6566389094184939,0.27615231313388355,-0.5319202270083127,0.0,0.6006171363443137,-0.9297768393818296,0.7360296584188237,0.20453829195086734
lmnb1,1.1118908597341233,0.0,2.325248158418461,1.2819072150731123,1.5201230276723166,1.8139698814394165,1.2624411567643636,0.7351476512909068,0.7818619808863512,0.8030228688567342,0.6890125993576663,0.6443048517347488,0.757771392498514,0.2674803733660798,0.12778878887955267,-0.23269782981368564,1.2649839444057978,-0.45770707755852935,-0.2498112802655684,0.0,0.20902581017606964,2.1855117499268335,1.6535980007512554,-1.1764090306632315
lmnb2,0.6029954717316575,0.0,-0.041695119619323984,0.22343530354359492,-1.2580415244569585,-1.6782151160206622,0.30816929984723185,-0.6903135443161708,-1.019508214364847,0.4783842446324084,0.35174948107176773,0.25533746021817894,-0.9951867069369855,0.03344386689444113,-0.5096683893782638,-1.6691284092438314,0.08261410694174771,-0.7059364456277,-0.12295821038572412,0.0,-0.609979886838661,1.1170886629640393,1.8820757309929508,-1.3571589919197307
lmo4,-0.30878905924403277,0.0,-2.1672562200027934,-0.24504673672819088,0.7522321950411065,0.0,-0.14479819424285087,-0.16701501125284265,0.0,-2.0385102146461116,0.5056995785195063,2.285962759286507,1.4148860446594915,0.0,0.0,0.0,1.15309086976751,0.1583217224752074,0.0,0.0,-0.058339085839900995,-0.6602081429411855,0.0,-1.2599769100155005
lmo7,0.7132039512785566,0.0,-0.1442524323551055,-0.41931260990389974,0.1535714196253151,-4.860702218979176,0.41210619378948543,-0.28548266553847906,0.32472019473149005,0.620043607863193,0.42340967600557644,0.19649144451312556,0.8030289398217962,-1.307636436868057,0.29611682188089977,0.0,-0.0030316989038175037,0.35477675471487186,-0.7064573879871086,0.0,0.5664284180581841,-0.148954291515678,-0.5586875933550601,-1.2389930373726539
lmtk2,1.0210581008164983,0.0,0.0,0.0,1.3152473982330721,0.0,-0.28476980949682595,1.1843766544330727,0.4399613364016208,1.1550723328433175,-0.2284605658040566,0.3446260138362825,0.34568385586308614,0.0,-0.042339689263871945,0.0,1.623763252656527,0.7112277940771728,0.5490565715701975,0.0,0.8248681534977522,0.27557713235617237,0.0,0.0
lnpep,-0.8263103405839944,0.0,0.0,-0.1584050986559615,0.38735063097309386,0.11891054989698017,-0.49452683639234235,1.0327543681258085,1.913729442881583,1.4237159635550294,0.553114058530054,1.0429712903626043,0.9360113875619891,-0.0724208882108956,2.3683119075707157,0.22200405249366953,1.8195599814329184,0.8445154017401793,-0.13479530051769062,1.7708603243381738,1.0544484581873699,0.6158575275324805,0.6542491650188608,0.3799378601944208
lnpk,0.9908842243324608,0.0,0.0,0.7282806984376858,1.84239511401914,0.3158952206296155,0.4028265118599036,0.0,0.0,0.1647217016078437,0.5189472665367589,-0.7109401719076867,1.2407671857113742,0.5467570564289792,0.0,0.5886560801793248,1.271949742391756,0.0,-0.25375985332030804,0.05061758529353063,1.2388482350516472,-1.1195605006519216,-1.5470161472831647,-1.0801643815805073
lnx2,-0.3252601764671404,0.0,0.0,-0.11121425327248198,0.0,0.0,0.0,-0.6440349868458792,0.48073400608530276,0.9595137901861132,0.8073568600822031,0.4134434655403895,1.219953095659947,0.5858035668312199,0.8900169845656318,-0.11258490346453073,-0.5607809176832746,0.0212829242251534,0.117940703928246,0.0,-1.7952256890080767,0.8585621714678047,0.0,0.0
lonp1,-0.005701831642063079,0.0,0.0,0.2132789237786254,0.4421410434123594,0.4526819685237692,0.3569428212377655,-0.7672491424298512,-1.440985357217425,-0.5831176774971961,-0.08780713282222594,-0.24652324828992742,-1.0501661099658912,0.22811638858319372,0.021292214217510503,0.3273433223415512,-0.8948378526099036,-0.09236649145986456,0.048937791506501446,0.2623282295175274,0.48243141484229674,-0.9259489086958114,-2.095005904560855,0.0
lonp2,-0.6036822797838668,0.0,0.0,-0.5412937362061522,-0.6814002783263221,0.40848772150487656,0.1211257024026086,-0.887728468458552,-0.35149567103328505,-0.362587226660135,-0.05957058335917274,-0.4688240599467893,-0.7256553725202052,-0.25245530516082,0.0,-0.9152261121506762,-1.5367087418703536,-2.298184321689349,-0.31925287792182533,0.0,-0.2009939489682214,1.5089405595798668,-0.21906358604472387,-1.133391969710899
lonrf1,0.7473947842067723,0.0,-1.5575666763286873,0.18979507433434145,0.2121415643256912,0.4584130044003855,-0.34565915563788546,0.9564568636239915,-0.16765561627928924,0.36908261142045556,-0.10422216534925025,0.6310804477111878,0.12464546932439237,0.0,-0.5647627342868056,0.0,1.0850123895965949,0.9373008490008616,0.0,0.0,0.5131334622947238,1.3802812918843397,1.0388430883784185,0.0
lpar1,-0.1918366209000217,0.0,0.20557846581850484,-0.06152460141860791,0.3415547967073607,0.0,0.0,-0.4216968956230829,-0.17601614476642613,0.06187494759824987,-2.168450816483157,0.37920750248025903,-0.8176815551478187,0.0,0.0,0.0,0.8495716575581261,-0.35274608433368043,-1.7749377031763542,0.0,0.4187052255311271,-0.5001368511246204,0.0,0.0
lpcat1,0.3902304403802284,0.0,0.0,0.12093792937143408,0.36922135996639804,0.8250607958449262,0.7096393919461738,-0.3908848784145485,-0.2659415115381478,0.20849322920586658,0.24390782193048827,0.13018428777576935,0.6341654979620691,-1.112002745831635,-0.783047288825379,0.48826424653086814,-0.01526859166592846,-0.6410430654872159,0.14398919642602281,-0.18735154817034783,0.25795559595169,-0.5427913810048189,-0.09457405116020288,-0.29477172604121216
lpcat3,-0.2721807289826144,0.0,0.0,0.2420508508275666,0.009246521317293012,-0.5309122480648,-0.3589251451395258,0.0,0.0,-1.7899582604466022,-1.851686857845035,-0.07565875198249893,-2.0612639430489654,0.0,0.30707672715375767,0.0,0.6681100570517052,-0.11605170761208236,0.2095942795361926,0.0,-0.8854884011417835,-1.3950600910156554,0.0,0.0
lpcat4,0.5380976503542662,0.0,0.0,0.6351832233658514,1.670192828831203,0.8158911336741091,0.0,-0.9516297175520384,0.2587770678938329,0.3195674072243039,0.5631533062325915,0.17471327263225628,-0.4120553305291177,0.42923555786487977,-0.4733961496343504,1.2451638695752691,0.3839967336531729,-0.0068628221429194725,0.37057049061664543,0.0,-1.0117261016126848,1.4162311908178051,-0.1327479204456896,-1.2746357168488984
lpgat1,0.9808220691765179,-0.03303760604931672,0.8871735777346128,0.2282148670059827,0.9932544843049066,-0.23880133693147948,0.29697626543693534,0.6457447631350797,1.0789385154772577,1.366623600948667,0.8274260678950515,0.18881493915016498,0.9461608191072353,0.0,0.9882779009446072,0.0,0.7149065263090972,0.3095290645887538,0.8003163205618296,0.0,0.6326555529916821,0.9546329287180262,1.977410414552297,0.0
lpin1,-0.5256891377931369,-1.6100585937458527,0.0,-0.21911686415286136,-0.34504478433063085,-0.3684507778949638,0.5198798682279282,-1.756486568083378,-0.7266064176470692,-0.15062313103869351,-0.3566795959059423,-1.6134059484448933,0.34861331621586883,0.0,0.0,0.0,-1.15006170291372,0.0,0.0,0.0,0.8005569894847009,-0.40883264136426817,0.0,0.0
lpin2,-0.5212149169664145,0.0,0.0,0.023131651202078874,0.1804210756965913,0.0,0.3322226627360689,-0.22655208732342055,0.0,-1.1602864261281287,-0.2637272615333255,-0.3469295964642727,0.43821934344661423,0.05847642164170852,-2.4117565829481826,0.37327511051871975,-1.5239728942321122,-1.1069659382961312,0.23820426470887415,-0.05814481884683194,0.09949605790142252,-1.2950444209873104,-0.8836758847221898,-0.4796576657045329
lpp,0.42789823905469904,0.0,0.16433764636711165,-0.16305645693950485,-0.6238088018222812,-0.6456575241973964,-1.8216478777623957,0.7924459010902374,0.6621082230466417,0.4418638839962932,0.6512368434680705,-0.06263865811954919,0.8355494871830457,0.4942360670290026,-0.7235408630547214,-0.8698216135153495,0.47578687524039487,-1.5109173890456657,-0.4771325581013878,0.0,0.8533524656516244,0.11949247891756233,-1.1085161045304694,0.0
lrch1,-0.9823510583747272,0.0,0.0,-0.19034669504095528,-1.0467175264491253,0.0,0.0,0.46431350660607823,0.9359482040418774,1.079165267574581,0.8388054871751688,0.5436426126889485,1.2373266960862854,0.0,-0.09363129727128247,0.0,1.3106003699905988,0.3974092828000135,-2.4713094008198917,0.0,1.0077404475503577,0.017149144304247358,1.0218855670043385,0.7067129636611593
lrch3,0.11488634113710408,0.0,-1.020959344830771,-0.27830586181258166,-0.14718842752570482,0.0,-1.1210636468158772,0.6245127292786052,0.0,0.8233558734206217,-0.19921553502862624,0.3386951669114019,0.5855314771966617,0.0,0.0,0.0,1.2336435653873183,0.17174377922369058,0.0,0.0,0.3520574093846146,0.0865921437542597,-0.09081937430767596,1.0466013747327707
lrig1,-3.060999763902279,0.0,0.0,0.0,-0.09382542301813426,0.0,-1.6844528317484946,0.8805671897963626,0.350894787234908,1.3170855827286367,1.0709210238441562,0.8003107144129302,0.6109397400597197,0.0,0.8527339582034356,0.0,0.9573749419114584,0.4486360050027727,0.0,0.0,1.1710354595593186,-0.13937779803939743,0.31055190998957366,0.9355194648526161
lrp1,2.663175640300408,0.0,1.59350360939148,-0.4140826673810706,2.47350997889799,-0.3527422966905884,0.49305018750079493,0.6574676182833397,-0.3033910099985734,0.7616650467615602,0.16207902644174388,0.3124229060450518,1.1454566009631328,0.0,0.48181208878101567,0.0,0.5949310525822453,-0.4607788777795441,-1.5103214313679447,0.0,0.5589135810383246,-0.5681972476447602,0.0,0.0
lrp10,-0.9247789468439225,0.0,0.0,0.0,1.1558766161312226,0.0,0.0,-1.1849533691400682,-1.2976392906196257,-0.9054499124286782,-0.18794332136574327,0.016653484214879426,-0.19486343537804574,0.0,0.35505682214360534,0.0,-0.6285712527516126,-0.3143831446549943,-0.6159348006642272,0.0,1.2344072189421413,0.9592821376386155,0.7563793081879617,0.0
lrp5,-1.1606200114836547,0.0,0.0,0.24574264600229817,0.3855400792333221,0.0,-1.2843350998313572,0.29574725302117616,1.0637856337858789,1.091200214175975,0.4658781633448932,0.5838609275107931,0.6373806190371845,0.0,0.5905981228378663,0.0,-0.16570028166796136,-1.5228068047717769,0.0,0.0,-0.3178785309201133,0.6172136840503323,-0.1932254604245882,0.0
lrp6,2.18330880680362,0.0,0.0,0.09602211902625965,2.0037257716924888,0.0,0.5193900852501118,0.5535715042275876,1.1659689149768264,1.516593535910415,1.05812889374381,0.6537712588987388,0.7116069619072359,0.0,1.2474705975670175,0.0,1.7591105033179002,1.409252135622341,0.5190524974745596,0.0,1.0270155561571883,-0.39813775164115256,1.0509245802672567,0.15795887355528843
lrpap1,-0.001155182149179821,0.0,0.0,0.03834048139792796,-0.09865240188572973,-0.1467188515696589,-0.22882265832625376,-0.287221286570533,-1.160506242170098,-1.058305149463661,-0.290825085517984,-1.203931735800136,-2.3912576230840705,0.09163156580343391,0.0,0.19029651096293831,-1.2976084698267842,-0.8573332620262101,0.422394605819215,0.2915588606971418,-0.8097717704122629,-1.2638822146024198,-1.4336540849176267,-0.957491150342469
lrpprc,-0.536638879437474,0.0,-0.26885405577564725,-0.1561330162072834,-0.5240338161157091,0.0946205363841848,0.7550866467481551,-0.3117882957579917,-0.25582100572602046,-0.7340156608944728,-0.10743632820100973,-0.3658754251863878,-1.2291278840395814,0.10128473501087847,-0.8894332417413316,0.34969953449875113,-1.2767492577929465,0.3098442613476841,-0.36524329873027883,-0.19324352803161923,0.2021923639920599,-1.0072002800506372,0.035152754134623085,0.494386466593838
lrr1,1.8640402465496746,0.0,0.0,0.9391243679286867,1.9933529621006831,3.9869996291437517,-0.2516494490796906,1.4595104007496487,1.3407704574517105,1.2466526126426654,0.9903091070772655,1.0143779807118176,1.0335402459866772,0.9130050484057702,1.6181874667280463,0.0,1.3806904098882142,1.279832739457531,1.0514639781209616,0.0,-1.0863053423693183,0.6372971611479533,0.5127874214785434,-1.1160967621165758
lrrc1,1.172356024631791,0.0,0.0,0.8399250372240724,0.9115667013765842,0.0,0.6292070128189725,0.0,0.053451092471363426,0.15042826190117844,-1.9611266452666487,-0.15203581175261938,0.050250495386423594,0.0,1.1238218436857792,0.0,-0.6557964575249028,0.6298181034516976,-0.8285060902767752,0.0,0.2080995278255649,1.3054367919406864,0.49076237341467643,1.557654904321257
lrrc14,0.8684169504327813,0.0,0.0,-0.5824760839232672,1.1931246965136126,0.0,-0.3205362006594232,-0.25985156791547065,-1.139467797123034,-0.32555974922020864,0.0612268825065088,-0.06502727671443713,-1.565443586046952,-0.9579406999097811,0.6248529028817634,0.0,-1.168365298469567,-0.46717719563351406,-0.0513042030615353,0.0,0.9155111374729419,0.0,0.0,0.0
lrrc28,1.038790559859274,0.0,0.0,0.12925243259354113,-0.3243606270468357,0.0,0.0,-0.37502336598824526,-0.2459792972891579,0.024658557886069254,-0.05968346014585795,-0.7271358529181992,0.5333815269618721,0.0,-0.5096683893782638,0.0,-0.6964089745970644,-1.0483246162385886,-0.07389553722394462,0.0,0.3577164898945649,-0.1516935100163167,0.0,0.0
lrrc40,0.31846766768892937,0.0,-1.650185762523772,-0.6505391571727731,-1.0265782144558737,0.06569126704322323,-0.7492770161512128,1.4067819528303582,1.8018390349818467,2.164112704386377,1.506784066132311,1.1787353075875664,1.622154580475749,0.8923215612695349,2.507717850909748,0.16150633133746167,1.6922911689171811,1.2368107243047548,0.5237935994331496,-0.11476667863534279,0.7575882550832538,0.022130976476011158,0.32736522948868074,0.0
lrrc41,-0.2591870867285469,0.0,0.0,0.0,-0.7498008413401002,0.3462677015407717,-0.02476384332625643,-0.0865466331529064,-0.44888411691362706,-0.7980092832723966,-0.10270409662051884,-0.6959977472317342,-0.5325466445912646,0.0,-1.1908695631691135,0.0,0.1292295364979151,-0.07440489386923539,0.3693173520475802,0.0,0.02234148161399716,-0.014960303062966052,-0.36037434557574494,0.0
lrrc42,0.7416598871344464,0.0,0.0,0.3586567159084112,0.6331521801289112,0.4604161621073613,0.6993757683637561,-0.1991370799738223,-1.2145881438048265,-0.3328623826534932,-0.1836133302485424,-0.7339751766997665,0.2665523509123108,-0.3619656006223449,-1.3467828196317428,0.0,-0.4464978996150075,-1.2686486805268187,0.5065083479226382,0.0,0.5168530767275281,0.23719995716314993,-0.6174401579938653,-1.416952001262044
lrrc45,-0.7222898576889727,0.0,0.0,-0.5054070119754795,0.1314660071647537,0.0,1.0266537783784084,0.0,-0.9408523170464583,-0.011001167867361833,0.0822704192450902,-1.4322024050148057,-1.8323628411412267,0.0,0.0,-0.5413509289277891,-1.3485450443342641,0.39486383462679925,-0.43262668671006477,0.0,-0.8557297619554154,0.0920467644237615,0.0,-0.6617469098613574
lrrc47,-0.357475893669333,-0.5101458257035137,0.2477954647529743,0.3119554432495562,-0.4014817726650349,-0.1740299997390027,0.6250914214346235,0.5298652555417799,-0.3948039463964625,-0.5441511634267722,0.006462928376005536,0.0638581636114973,-0.07147765065813665,0.3188629714013957,0.5787717449223748,0.2875205842041024,-0.18219015543428155,-1.4527589900549494,0.0901688099826263,-0.18068862912200095,0.1704742857160921,-0.9212381046460782,-0.09250420907744493,0.0
lrrc49,0.6507707295943277,0.0,0.0,0.4336388384722527,0.6052996426455698,0.0,1.2376183102203642,0.1296549763860614,0.6721187445113728,1.305633292110701,0.7607619324073699,0.15474119101361747,0.1732030486133758,0.0,1.5035866960488469,0.0,1.2161483206124273,0.7430967657390397,0.0,0.0,0.8432252819752868,0.5899791139869919,0.8182770387416772,0.0
lrrc57,-1.4554525907160643,0.0,0.0,-0.27138706572033644,-0.6192129790607194,-0.4295670967540509,-1.5044658179651076,1.1602130028816973,1.5568583889202163,1.9171772804505063,1.5760525198821675,1.2773024884031858,1.022948004222894,0.5321093684511037,0.0,1.7741711704020062,1.7959390934209447,2.066657382760408,1.9705964726196739,0.0,-0.6439624325977347,1.3146363535739838,-0.018503518890212033,0.0
lrrc58,0.25455712697856187,0.0,-0.4623226707432963,0.10243844591693378,-0.20810731366659155,0.0,0.4567459197456489,0.8057762994439767,-0.009036429195935797,-2.0334533106872743,0.46872433030730987,-0.3150551542831164,0.9675677488143636,0.0,-0.8894332417413314,0.0,2.4330522590035355,0.2221517643938357,-0.38034726034757804,0.0,1.3007826071766098,-0.22617483648271017,0.0,0.0
lrrc59,-0.5018708783528312,0.13131328244346466,-0.15448880569315185,0.20109229761365005,-0.2328940300509013,0.0,0.49624099780515707,-1.498632862005958,-0.29527748587774777,-0.566806871499916,-0.5029175616542078,-0.019756617684622977,-1.6199454905225354,0.3727508761950429,0.19247595647455826,0.3837977821221108,-1.3358135355557657,-1.0338503461018,-0.026460968414961327,0.13044461986797598,-0.7691558164870502,-1.9131584432403466,-0.8477551375665006,-0.7882925667058628
lrrc61,-1.0191594392306271,0.0,0.0,0.4235423246104237,-0.3100879302673991,0.0,-0.6288131261045812,-0.7297107538379988,0.4139274965316938,0.2506093070264474,-1.5511106018600562,0.3339119181227484,-0.4854374018636185,0.0,-0.5096683893782638,0.0,-1.1629554481429987,-0.49959857605087804,0.0,0.0,-1.9405805950981463,-0.5252149536810159,-1.0931648014520645,0.0
lrrc8a,0.8194721861013512,0.0,0.2113461063696005,0.4218307945297972,0.32350982845479576,0.0,-0.8345148309610313,0.517541361835734,0.0,0.21828249293912524,0.6993276590571413,0.040623346972814944,0.3583264872247322,0.0,0.0,0.0,0.5376700316894373,-0.7437181614743951,-0.34592850297228533,0.0,0.302625815292133,-0.9032324320998348,-0.9625360739030554,-1.5253857415820267
